Year,Period,Trade Flow,Reporter,Partner,Commodity,Commodity Code,Trade Value (US$)
2014,2014,Export,United Kingdom,Guyana,"Dairy produce; birds' eggs; natural honey; edible products of animal origin, not elsewhere specified or included // Milk and cream, concentrated or containing added sugar or other sweetening matter.",0402,1394133
2014,2014,Export,United Kingdom,"China, Hong Kong SAR","Dairy produce; birds' eggs; natural honey; edible products of animal origin, not elsewhere specified or included // Milk and cream, concentrated or containing added sugar or other sweetening matter.",0402,15552400
2014,2014,Import,United Kingdom,Hungary,"Dairy produce; birds' eggs; natural honey; edible products of animal origin, not elsewhere specified or included // Milk and cream, concentrated or containing added sugar or other sweetening matter.",0402,4986
2014,2014,Export,United Kingdom,Hungary,"Dairy produce; birds' eggs; natural honey; edible products of animal origin, not elsewhere specified or included // Milk and cream, concentrated or containing added sugar or other sweetening matter.",0402,146235
2014,2014,Export,United Kingdom,Iceland,"Dairy produce; birds' eggs; natural honey; edible products of animal origin, not elsewhere specified or included // Milk and cream, concentrated or containing added sugar or other sweetening matter.",0402,1365
2014,2014,Export,United Kingdom,Indonesia,"Dairy produce; birds' eggs; natural honey; edible products of animal origin, not elsewhere specified or included // Milk and cream, concentrated or containing added sugar or other sweetening matter.",0402,783264
2014,2014,Export,United Kingdom,Iraq,"Dairy produce; birds' eggs; natural honey; edible products of animal origin, not elsewhere specified or included // Milk and cream, concentrated or containing added sugar or other sweetening matter.",0402,193172
2014,2014,Import,United Kingdom,Ireland,"Dairy produce; birds' eggs; natural honey; edible products of animal origin, not elsewhere specified or included // Milk and cream, concentrated or containing added sugar or other sweetening matter.",0402,62580425
2014,2014,Export,United Kingdom,Ireland,"Dairy produce; birds' eggs; natural honey; edible products of animal origin, not elsewhere specified or included // Milk and cream, concentrated or containing added sugar or other sweetening matter.",0402,94296033
2014,2014,Export,United Kingdom,Israel,"Dairy produce; birds' eggs; natural honey; edible products of animal origin, not elsewhere specified or included // Milk and cream, concentrated or containing added sugar or other sweetening matter.",0402,2705
2014,2014,Import,United Kingdom,Italy,"Dairy produce; birds' eggs; natural honey; edible products of animal origin, not elsewhere specified or included // Milk and cream, concentrated or containing added sugar or other sweetening matter.",0402,2255220
2014,2014,Export,United Kingdom,Italy,"Dairy produce; birds' eggs; natural honey; edible products of animal origin, not elsewhere specified or included // Milk and cream, concentrated or containing added sugar or other sweetening matter.",0402,174933
2014,2014,Export,United Kingdom,Côte d'Ivoire,"Dairy produce; birds' eggs; natural honey; edible products of animal origin, not elsewhere specified or included // Milk and cream, concentrated or containing added sugar or other sweetening matter.",0402,17642230
2014,2014,Export,United Kingdom,Jamaica,"Dairy produce; birds' eggs; natural honey; edible products of animal origin, not elsewhere specified or included // Milk and cream, concentrated or containing added sugar or other sweetening matter.",0402,1557749
2014,2014,Export,United Kingdom,Japan,"Dairy produce; birds' eggs; natural honey; edible products of animal origin, not elsewhere specified or included // Milk and cream, concentrated or containing added sugar or other sweetening matter.",0402,111142
2014,2014,Export,United Kingdom,Jordan,"Dairy produce; birds' eggs; natural honey; edible products of animal origin, not elsewhere specified or included // Milk and cream, concentrated or containing added sugar or other sweetening matter.",0402,293372
2014,2014,Export,United Kingdom,Kenya,"Dairy produce; birds' eggs; natural honey; edible products of animal origin, not elsewhere specified or included // Milk and cream, concentrated or containing added sugar or other sweetening matter.",0402,127615
2014,2014,Export,United Kingdom,Kuwait,"Dairy produce; birds' eggs; natural honey; edible products of animal origin, not elsewhere specified or included // Milk and cream, concentrated or containing added sugar or other sweetening matter.",0402,1404399
2014,2014,Export,United Kingdom,Lebanon,"Dairy produce; birds' eggs; natural honey; edible products of animal origin, not elsewhere specified or included // Milk and cream, concentrated or containing added sugar or other sweetening matter.",0402,10329016
2014,2014,Import,United Kingdom,Latvia,"Dairy produce; birds' eggs; natural honey; edible products of animal origin, not elsewhere specified or included // Milk and cream, concentrated or containing added sugar or other sweetening matter.",0402,443
2014,2014,Export,United Kingdom,Latvia,"Dairy produce; birds' eggs; natural honey; edible products of animal origin, not elsewhere specified or included // Milk and cream, concentrated or containing added sugar or other sweetening matter.",0402,191
2014,2014,Export,United Kingdom,Liberia,"Dairy produce; birds' eggs; natural honey; edible products of animal origin, not elsewhere specified or included // Milk and cream, concentrated or containing added sugar or other sweetening matter.",0402,45679
2014,2014,Export,United Kingdom,Libya,"Dairy produce; birds' eggs; natural honey; edible products of animal origin, not elsewhere specified or included // Milk and cream, concentrated or containing added sugar or other sweetening matter.",0402,3408358
2014,2014,Import,United Kingdom,Lithuania,"Dairy produce; birds' eggs; natural honey; edible products of animal origin, not elsewhere specified or included // Milk and cream, concentrated or containing added sugar or other sweetening matter.",0402,492094
2014,2014,Export,United Kingdom,Lithuania,"Dairy produce; birds' eggs; natural honey; edible products of animal origin, not elsewhere specified or included // Milk and cream, concentrated or containing added sugar or other sweetening matter.",0402,26
2014,2014,Import,United Kingdom,Luxembourg,"Dairy produce; birds' eggs; natural honey; edible products of animal origin, not elsewhere specified or included // Milk and cream, concentrated or containing added sugar or other sweetening matter.",0402,23501
2014,2014,Export,United Kingdom,Luxembourg,"Dairy produce; birds' eggs; natural honey; edible products of animal origin, not elsewhere specified or included // Milk and cream, concentrated or containing added sugar or other sweetening matter.",0402,16536
2014,2014,Export,United Kingdom,Madagascar,"Dairy produce; birds' eggs; natural honey; edible products of animal origin, not elsewhere specified or included // Milk and cream, concentrated or containing added sugar or other sweetening matter.",0402,242738
2014,2014,Export,United Kingdom,Malaysia,"Dairy produce; birds' eggs; natural honey; edible products of animal origin, not elsewhere specified or included // Milk and cream, concentrated or containing added sugar or other sweetening matter.",0402,1306969
2014,2014,Export,United Kingdom,Mali,"Dairy produce; birds' eggs; natural honey; edible products of animal origin, not elsewhere specified or included // Milk and cream, concentrated or containing added sugar or other sweetening matter.",0402,798765
2014,2014,Export,United Kingdom,Malta,"Dairy produce; birds' eggs; natural honey; edible products of animal origin, not elsewhere specified or included // Milk and cream, concentrated or containing added sugar or other sweetening matter.",0402,269279
2014,2014,Export,United Kingdom,Mauritania,"Dairy produce; birds' eggs; natural honey; edible products of animal origin, not elsewhere specified or included // Milk and cream, concentrated or containing added sugar or other sweetening matter.",0402,501475
2014,2014,Export,United Kingdom,Mauritius,"Dairy produce; birds' eggs; natural honey; edible products of animal origin, not elsewhere specified or included // Milk and cream, concentrated or containing added sugar or other sweetening matter.",0402,2401128
2014,2014,Export,United Kingdom,Mexico,"Dairy produce; birds' eggs; natural honey; edible products of animal origin, not elsewhere specified or included // Milk and cream, concentrated or containing added sugar or other sweetening matter.",0402,779558
2014,2014,Export,United Kingdom,Morocco,"Dairy produce; birds' eggs; natural honey; edible products of animal origin, not elsewhere specified or included // Milk and cream, concentrated or containing added sugar or other sweetening matter.",0402,85313
2014,2014,Export,United Kingdom,Oman,"Dairy produce; birds' eggs; natural honey; edible products of animal origin, not elsewhere specified or included // Milk and cream, concentrated or containing added sugar or other sweetening matter.",0402,1847
2014,2014,Export,United Kingdom,Namibia,"Dairy produce; birds' eggs; natural honey; edible products of animal origin, not elsewhere specified or included // Milk and cream, concentrated or containing added sugar or other sweetening matter.",0402,478336
2014,2014,Import,United Kingdom,Netherlands,"Dairy produce; birds' eggs; natural honey; edible products of animal origin, not elsewhere specified or included // Milk and cream, concentrated or containing added sugar or other sweetening matter.",0402,61847026
2014,2014,Export,United Kingdom,Netherlands,"Dairy produce; birds' eggs; natural honey; edible products of animal origin, not elsewhere specified or included // Milk and cream, concentrated or containing added sugar or other sweetening matter.",0402,47272136
2014,2014,Import,United Kingdom,New Zealand,"Dairy produce; birds' eggs; natural honey; edible products of animal origin, not elsewhere specified or included // Milk and cream, concentrated or containing added sugar or other sweetening matter.",0402,18793
2014,2014,Export,United Kingdom,New Zealand,"Dairy produce; birds' eggs; natural honey; edible products of animal origin, not elsewhere specified or included // Milk and cream, concentrated or containing added sugar or other sweetening matter.",0402,1688
2014,2014,Export,United Kingdom,Niger,"Dairy produce; birds' eggs; natural honey; edible products of animal origin, not elsewhere specified or included // Milk and cream, concentrated or containing added sugar or other sweetening matter.",0402,704666
2014,2014,Export,United Kingdom,Nigeria,"Dairy produce; birds' eggs; natural honey; edible products of animal origin, not elsewhere specified or included // Milk and cream, concentrated or containing added sugar or other sweetening matter.",0402,12814985
2014,2014,Export,United Kingdom,Norway,"Dairy produce; birds' eggs; natural honey; edible products of animal origin, not elsewhere specified or included // Milk and cream, concentrated or containing added sugar or other sweetening matter.",0402,128591
2014,2014,Export,United Kingdom,Pakistan,"Dairy produce; birds' eggs; natural honey; edible products of animal origin, not elsewhere specified or included // Milk and cream, concentrated or containing added sugar or other sweetening matter.",0402,283807
2014,2014,Export,United Kingdom,Panama,"Dairy produce; birds' eggs; natural honey; edible products of animal origin, not elsewhere specified or included // Milk and cream, concentrated or containing added sugar or other sweetening matter.",0402,143866
2014,2014,Export,United Kingdom,Peru,"Dairy produce; birds' eggs; natural honey; edible products of animal origin, not elsewhere specified or included // Milk and cream, concentrated or containing added sugar or other sweetening matter.",0402,883976
2014,2014,Export,United Kingdom,Philippines,"Dairy produce; birds' eggs; natural honey; edible products of animal origin, not elsewhere specified or included // Milk and cream, concentrated or containing added sugar or other sweetening matter.",0402,644761
2014,2014,Import,United Kingdom,Poland,"Dairy produce; birds' eggs; natural honey; edible products of animal origin, not elsewhere specified or included // Milk and cream, concentrated or containing added sugar or other sweetening matter.",0402,6874286
2014,2014,Export,United Kingdom,Poland,"Dairy produce; birds' eggs; natural honey; edible products of animal origin, not elsewhere specified or included // Milk and cream, concentrated or containing added sugar or other sweetening matter.",0402,1584190
2014,2014,Import,United Kingdom,Portugal,"Dairy produce; birds' eggs; natural honey; edible products of animal origin, not elsewhere specified or included // Milk and cream, concentrated or containing added sugar or other sweetening matter.",0402,124448
2014,2014,Export,United Kingdom,Portugal,"Dairy produce; birds' eggs; natural honey; edible products of animal origin, not elsewhere specified or included // Milk and cream, concentrated or containing added sugar or other sweetening matter.",0402,49168
2014,2014,Export,United Kingdom,Guinea-Bissau,"Dairy produce; birds' eggs; natural honey; edible products of animal origin, not elsewhere specified or included // Milk and cream, concentrated or containing added sugar or other sweetening matter.",0402,137780
2014,2014,Export,United Kingdom,Qatar,"Dairy produce; birds' eggs; natural honey; edible products of animal origin, not elsewhere specified or included // Milk and cream, concentrated or containing added sugar or other sweetening matter.",0402,49118
2014,2014,Export,United Kingdom,Romania,"Dairy produce; birds' eggs; natural honey; edible products of animal origin, not elsewhere specified or included // Milk and cream, concentrated or containing added sugar or other sweetening matter.",0402,15491
2014,2014,Export,United Kingdom,Russian Federation,"Dairy produce; birds' eggs; natural honey; edible products of animal origin, not elsewhere specified or included // Milk and cream, concentrated or containing added sugar or other sweetening matter.",0402,1250272
2014,2014,Export,United Kingdom,Saint Helena,"Dairy produce; birds' eggs; natural honey; edible products of animal origin, not elsewhere specified or included // Milk and cream, concentrated or containing added sugar or other sweetening matter.",0402,44958
2014,2014,Export,United Kingdom,Saint Kitts and Nevis,"Dairy produce; birds' eggs; natural honey; edible products of animal origin, not elsewhere specified or included // Milk and cream, concentrated or containing added sugar or other sweetening matter.",0402,7574
2014,2014,Export,United Kingdom,Saint Lucia,"Dairy produce; birds' eggs; natural honey; edible products of animal origin, not elsewhere specified or included // Milk and cream, concentrated or containing added sugar or other sweetening matter.",0402,99857
2014,2014,Export,United Kingdom,Saint Vincent and the Grenadines,"Dairy produce; birds' eggs; natural honey; edible products of animal origin, not elsewhere specified or included // Milk and cream, concentrated or containing added sugar or other sweetening matter.",0402,473363
2014,2014,Export,United Kingdom,Saudi Arabia,"Dairy produce; birds' eggs; natural honey; edible products of animal origin, not elsewhere specified or included // Milk and cream, concentrated or containing added sugar or other sweetening matter.",0402,2858629
2014,2014,Export,United Kingdom,Senegal,"Dairy produce; birds' eggs; natural honey; edible products of animal origin, not elsewhere specified or included // Milk and cream, concentrated or containing added sugar or other sweetening matter.",0402,4093460
2014,2014,Export,United Kingdom,Sierra Leone,"Dairy produce; birds' eggs; natural honey; edible products of animal origin, not elsewhere specified or included // Milk and cream, concentrated or containing added sugar or other sweetening matter.",0402,312528
2014,2014,Export,United Kingdom,India,"Dairy produce; birds' eggs; natural honey; edible products of animal origin, not elsewhere specified or included // Milk and cream, concentrated or containing added sugar or other sweetening matter.",0402,35231
2014,2014,Export,United Kingdom,Singapore,"Dairy produce; birds' eggs; natural honey; edible products of animal origin, not elsewhere specified or included // Milk and cream, concentrated or containing added sugar or other sweetening matter.",0402,4414984
2014,2014,Import,United Kingdom,Slovakia,"Dairy produce; birds' eggs; natural honey; edible products of animal origin, not elsewhere specified or included // Milk and cream, concentrated or containing added sugar or other sweetening matter.",0402,544201
2014,2014,Export,United Kingdom,Slovakia,"Dairy produce; birds' eggs; natural honey; edible products of animal origin, not elsewhere specified or included // Milk and cream, concentrated or containing added sugar or other sweetening matter.",0402,361
2014,2014,Export,United Kingdom,Viet Nam,"Dairy produce; birds' eggs; natural honey; edible products of animal origin, not elsewhere specified or included // Milk and cream, concentrated or containing added sugar or other sweetening matter.",0402,742020
2014,2014,Export,United Kingdom,South Africa,"Dairy produce; birds' eggs; natural honey; edible products of animal origin, not elsewhere specified or included // Milk and cream, concentrated or containing added sugar or other sweetening matter.",0402,854983
2014,2014,Export,United Kingdom,Zimbabwe,"Dairy produce; birds' eggs; natural honey; edible products of animal origin, not elsewhere specified or included // Milk and cream, concentrated or containing added sugar or other sweetening matter.",0402,1018527
2014,2014,Import,United Kingdom,Spain,"Dairy produce; birds' eggs; natural honey; edible products of animal origin, not elsewhere specified or included // Milk and cream, concentrated or containing added sugar or other sweetening matter.",0402,16999416
2014,2014,Export,United Kingdom,Spain,"Dairy produce; birds' eggs; natural honey; edible products of animal origin, not elsewhere specified or included // Milk and cream, concentrated or containing added sugar or other sweetening matter.",0402,842283
2014,2014,Export,United Kingdom,Suriname,"Dairy produce; birds' eggs; natural honey; edible products of animal origin, not elsewhere specified or included // Milk and cream, concentrated or containing added sugar or other sweetening matter.",0402,203837
2014,2014,Import,United Kingdom,Sweden,"Dairy produce; birds' eggs; natural honey; edible products of animal origin, not elsewhere specified or included // Milk and cream, concentrated or containing added sugar or other sweetening matter.",0402,5612755
2014,2014,Export,United Kingdom,Sweden,"Dairy produce; birds' eggs; natural honey; edible products of animal origin, not elsewhere specified or included // Milk and cream, concentrated or containing added sugar or other sweetening matter.",0402,80032
2014,2014,Export,United Kingdom,Switzerland,"Dairy produce; birds' eggs; natural honey; edible products of animal origin, not elsewhere specified or included // Milk and cream, concentrated or containing added sugar or other sweetening matter.",0402,15571
2014,2014,Export,United Kingdom,Syria,"Dairy produce; birds' eggs; natural honey; edible products of animal origin, not elsewhere specified or included // Milk and cream, concentrated or containing added sugar or other sweetening matter.",0402,578566
2014,2014,Export,United Kingdom,Thailand,"Dairy produce; birds' eggs; natural honey; edible products of animal origin, not elsewhere specified or included // Milk and cream, concentrated or containing added sugar or other sweetening matter.",0402,1347448
2014,2014,Export,United Kingdom,Trinidad and Tobago,"Dairy produce; birds' eggs; natural honey; edible products of animal origin, not elsewhere specified or included // Milk and cream, concentrated or containing added sugar or other sweetening matter.",0402,205126
2014,2014,Import,United Kingdom,United Arab Emirates,"Dairy produce; birds' eggs; natural honey; edible products of animal origin, not elsewhere specified or included // Milk and cream, concentrated or containing added sugar or other sweetening matter.",0402,5783
2014,2014,Export,United Kingdom,United Arab Emirates,"Dairy produce; birds' eggs; natural honey; edible products of animal origin, not elsewhere specified or included // Milk and cream, concentrated or containing added sugar or other sweetening matter.",0402,2838803
2014,2014,Export,United Kingdom,Uganda,"Dairy produce; birds' eggs; natural honey; edible products of animal origin, not elsewhere specified or included // Milk and cream, concentrated or containing added sugar or other sweetening matter.",0402,426658
2014,2014,Export,United Kingdom,Egypt,"Dairy produce; birds' eggs; natural honey; edible products of animal origin, not elsewhere specified or included // Milk and cream, concentrated or containing added sugar or other sweetening matter.",0402,3468579
2014,2014,Export,United Kingdom,United Rep. of Tanzania,"Dairy produce; birds' eggs; natural honey; edible products of animal origin, not elsewhere specified or included // Milk and cream, concentrated or containing added sugar or other sweetening matter.",0402,29473
2014,2014,Import,United Kingdom,USA,"Dairy produce; birds' eggs; natural honey; edible products of animal origin, not elsewhere specified or included // Milk and cream, concentrated or containing added sugar or other sweetening matter.",0402,4326
2014,2014,Export,United Kingdom,USA,"Dairy produce; birds' eggs; natural honey; edible products of animal origin, not elsewhere specified or included // Milk and cream, concentrated or containing added sugar or other sweetening matter.",0402,41286
2014,2014,Export,United Kingdom,Burkina Faso,"Dairy produce; birds' eggs; natural honey; edible products of animal origin, not elsewhere specified or included // Milk and cream, concentrated or containing added sugar or other sweetening matter.",0402,4229793
2014,2014,Export,United Kingdom,Yemen,"Dairy produce; birds' eggs; natural honey; edible products of animal origin, not elsewhere specified or included // Milk and cream, concentrated or containing added sugar or other sweetening matter.",0402,8130457
